Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3983693049.5605,214.436882019043,4999.7119140625,-2.58679719481691E-5,5.61075826613025E-7,1,2.99776006220938,40.0298881530762,1.99916580957556,18.7299996614456,-0.000261002131214163,-4.9498005349487E-5,0.25,-4.10918094980954E-7,-2.59280337989319E-5,-4.37600757680885E-7,214.231246948242,214.231246948242,4999.681640625,4999.7421875,53.6478550459288,20.5732969567876,1.55925464630127,0,0,0,120,232.829055786133,6,4,3,2.23968505859375,48.3870964050293,,,,,,,,,,,,,,,,
,3983693052.5585,214.817184448242,4999.73608398438,-2.56775923571553E-5,5.30530317221801E-7,1,2.99776006220938,40.0298881530762,1.99931927960213,18.7299996614456,-0.00025930177713546,-4.79580444511167E-5,0.25,-2.91449838590349E-7,-2.57370729909909E-5,-3.17605573542545E-7,214.642517089844,214.642517089844,4999.72998046875,4999.7421875,53.547024966948,20.5752440659958,1.55976569652557,0,0,0,120,233.164428710938,6,4,3,2.2393798828125,47.8983383178711,,,,,,,,,,,,,,,,
,3983693055.546,215.211296081543,4999.71801757812,-2.57613822043092E-5,5.35036460783989E-7,1,2.99776006220938,40.0298881530762,1.99925105651141,18.7299996614456,-0.000260231388621149,-4.75665363669139E-5,0.25,-2.38498878176164E-7,-2.58208449579292E-5,-2.64554647687073E-7,214.991851806641,214.991851806641,4999.7060546875,4999.72998046875,53.5954859351403,20.5730878960297,1.56021571159363,0,0,0,120,233.542663574219,6,4,3,2.23983764648438,49.8533744812012,,,,,,,,,,,,,,,,
,3983693058.537,215.60986328125,4999.71801757812,-2.59816529684288E-5,5.11607682499617E-7,1,2.99776006220938,40.0298881530762,1.99918257657972,18.7299996614456,-0.000262100986805002,-4.99582311435437E-5,0.25,-4.3699430180348E-7,-2.60411591006071E-5,-4.63665294461106E-7,215.430740356445,215.430740356445,4999.7060546875,4999.72998046875,53.8104337779288,20.5729341299747,1.56090223789215,0,0,0,120,233.876907348633,6,4,3,2.23953247070313,48.3870964050293,,,,,,,,,,,,,,,,
,3983693061.585,216.033676147461,4999.69384765625,-2.57426401856995E-5,5.06349851733006E-7,1,2.99776006220938,40.0298881530762,1.99910578431836,18.7299996614456,-0.000259762036655928,-4.90082679363981E-5,0.25,-3.84796063475491E-7,-2.58013610393386E-5,-4.11045189106346E-7,215.868118286133,215.868118286133,4999.69384765625,4999.69384765625,53.3774115782749,20.571698333089,1.56133055686951,0,0,0,120,234.283401489258,6,4,3,2.23678588867187,46.9208221435547,,,,,,,,,,,,,,,,
,3983693064.5315,216.407440185547,4999.7060546875,-2.5718522516695E-5,5.29680762362976E-7,1,2.99776006220938,40.0298881530762,1.99924821937078,18.7299996614456,-0.000259334831442031,-5.01132151228173E-5,0.25,-4.97957961095003E-7,-2.57768249903E-5,-5.24384653182427E-7,216.199234008789,216.199234008789,4999.69384765625,4999.71826171875,53.4844946854095,20.5726184882056,1.5617288351059,0,0,0,120,234.658401489258,6,4,3,2.23831176757813,47.8983383178711,,,,,,,,,,,,,,,,
,3983693067.583,216.824363708496,4999.7119140625,-2.59536495504884E-5,4.89681750104706E-7,1,2.99776006220938,40.0298881530762,1.99920889575039,18.7299996614456,-0.000262713222596254,-4.47092343691057E-5,0.25,7.67032349441136E-8,-2.60127698550338E-5,5.14182086458538E-8,216.615646362305,216.615646362305,4999.69384765625,4999.72998046875,53.4477581450057,20.5727367743028,1.56241881847382,0,0,0,120,234.990982055664,6,4,3,2.23953247070313,48.8758583068848,,,,,,,,,,,,,,,,
,3983693070.535,217.238090515137,4999.69995117188,-2.58517023122828E-5,5.23723223210328E-7,1,2.99776006220938,40.0298881530762,1.99926580038101,18.7299996614456,-0.000261237966539115,-4.71179148240084E-5,0.25,-1.79017154631932E-7,-2.59100587295526E-5,-2.04722935492609E-7,217.033081054687,217.033081054687,4999.69384765625,4999.7060546875,53.3328587526787,20.5740386217142,1.56286358833313,0,0,0,120,235.366409301758,6,4,3,2.23892211914062,47.8983383178711,,,,,,,,,,,,,,,,
,3983693073.5355,217.634315490723,4999.71826171875,-2.57998489286419E-5,4.95048793223096E-7,1,2.99776006220938,40.0298881530762,1.99914751960195,18.7299996614456,-0.000260480499965859,-4.82678809348416E-5,0.25,-3.02035210809365E-7,-2.5857698897471E-5,-3.27909434114383E-7,217.443099975586,217.443099975586,4999.71826171875,4999.71826171875,53.8033991212557,20.5747198771705,1.56350600719452,0,0,0,120,235.698364257813,6,4,3,2.23846435546875,47.8983383178711,,,,,,,,,,,,,,,,
,3983693076.5445,218.028411865234,4999.69995117188,-2.58706616424296E-5,4.69338648477796E-7,1,2.99776006220938,40.0298881530762,1.99918718513976,18.7400002032518,-0.000261305340297014,-4.77791298751554E-5,0.25,-2.4147303500697E-7,-2.59284620266743E-5,-2.67221623826613E-7,217.825531005859,217.825531005859,4999.681640625,4999.71826171875,53.4235276609095,20.5733443567547,1.56386184692383,0,0,0,120,236.102478027344,6,4,3,2.25204467773438,48.8758583068848,,,,,,,,,,,,,,,,
