Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3984747920.7395,237.620185852051,0.26627142727375,9.20975112656931E-7,2.46725128691229E-7,1,2.99776006220938,40.0298881530762,1.99994489480386,21.5799994766712,1.0023365183681E-5,-2.47356402554008E-6,0.25,-4.03976759748013E-7,9.22910880581563E-7,-4.03860908807452E-7,237.807022094727,237.807022094727,0.254168182611465,0.278374671936035,53.0061380316402,20.5048038145754,2.5931031703949,0,0,0,120,219.932601928711,6,4,3,2.23220825195313,47.8983383178711,,,,,,,,,,,,,,,,
,3984747923.6795,237.218223571777,0.260219797492027,3.43424233012879E-7,2.46861856378063E-7,1,2.99776006220938,40.0298881530762,1.99988804266018,21.5799994766712,4.97019718790485E-6,-8.04230107470735E-6,0.25,-8.54530854087251E-7,3.44769872755284E-7,-8.55704609306446E-7,237.433349609375,237.433349609375,0.254168182611465,0.266271412372589,53.0327134012941,20.5003993414432,2.58626294136047,0,0,0,120,219.504867553711,6,4,3,2.23190307617187,47.4095802307129,,,,,,,,,,,,,,,,
,3984747926.9275,236.792503356934,0.254168175160885,8.7566159158644E-7,2.39309465979002E-7,1,2.99776006220938,40.0298881530762,1.9999213725491,21.5799994766712,9.93901740262282E-6,-4.71259057549662E-6,0.25,-6.17480950801805E-7,8.77729268312824E-7,-6.17782101826297E-7,237.00309753418,237.00309753418,0.242064937949181,0.266271412372589,53.0022298890441,20.5015098984403,2.57907795906067,0,0,0,120,219.000350952148,6,4,3,2.24822998046875,47.8983383178711,,,,,,,,,,,,,,,,
,3984747929.9635,236.418151855469,0.254168182611465,3.89759339413518E-7,2.30899602609442E-7,1,2.99776006220938,40.0298881530762,1.999928685199,21.5799994766712,5.38334321270601E-6,-7.63920921613566E-6,0.25,-8.22672961056579E-7,3.91168436676211E-7,-8.23767455274227E-7,236.581909179687,236.581909179687,0.254168182611465,0.254168182611465,52.7724311043902,20.500217400047,2.57259082794189,0,0,0,120,218.756851196289,6,4,3,2.24700927734375,46.9208221435547,,,,,,,,,,,,,,,,
,3984747932.6915,236.038208007813,0.248116545379162,5.72790586594463E-7,2.24577743800495E-7,1,2.99776006220938,40.0298881530762,1.99995992237304,21.5799994766712,7.22502671563048E-6,-7.26125240759616E-6,0.25,-8.16979604644759E-7,5.74522157690977E-7,-8.179098099264E-7,236.25439453125,236.25439453125,0.229961678385735,0.266271412372589,53.3383301523133,20.5030202726115,2.56602787971497,0,0,0,120,218.330963134766,6,4,3,2.23114013671875,46.9208221435547,,,,,,,,,,,,,,,,
,3984747935.786,235.599716186523,0.236013308167458,7.03332700923287E-7,2.35546922214362E-7,1,2.99776006220938,40.0298881530762,1.99994112297619,21.5799994766712,8.57795358325712E-6,-7.2194922081892E-6,0.25,-8.35451389616169E-7,7.05320406948155E-7,-8.36307053017512E-7,235.822021484375,235.822021484375,0.229961678385735,0.242064937949181,53.1038415965441,20.5025453082857,2.55974173545837,0,0,0,120,217.90690612793,6,4,3,2.23114013671875,46.9208221435547,,,,,,,,,,,,,,,,
,3984747938.6525,235.187026977539,0.248116560280323,6.37983271276573E-7,2.58760771273795E-7,1,2.99776006220938,40.0298881530762,1.99996222278565,21.5799994766712,7.47683512302452E-6,-4.79129527661884E-6,0.25,-5.84089162977335E-7,6.39640320997232E-7,-5.84562902153509E-7,235.377410888672,235.377410888672,0.242064937949181,0.254168182611465,53.0139543168325,20.5017924112321,2.55317139625549,0,0,0,120,217.513381958008,6,4,3,2.2314453125,47.4095802307129,,,,,,,,,,,,,,,,
,3984747941.8345,234.815383911133,0.2420649304986,5.10314290426641E-7,2.41706016671182E-7,1,2.99776006220938,40.0298881530762,1.99973879342421,21.5799994766712,6.3852842469274E-6,-6.17268729232356E-6,0.25,-6.98600023938992E-7,5.11851954615579E-7,-6.993976989367E-7,234.996643066406,234.996643066406,0.229961678385735,0.254168182611465,53.3453648089864,20.5004119782245,2.54595065116882,0,0,0,120,217.165130615234,6,4,3,2.24960327148438,46.9208221435547,,,,,,,,,,,,,,,,
,3984747944.761,234.36678314209,0.248116560280323,6.51150499498517E-7,2.53945167458581E-7,1,2.99776006220938,40.0298881530762,2.00002278221034,21.5799994766712,7.74172137544597E-6,-5.52669802007773E-6,0.25,-6.59040571632036E-7,6.52914716966214E-7,-6.59648487148614E-7,234.540328979492,234.540328979492,0.242064937949181,0.254168182611465,52.9178140089671,20.5014007469933,2.5397322177887,0,0,0,120,216.740905761719,6,4,3,2.23281860351562,47.4095802307129,,,,,,,,,,,,,,,,
,3984747947.679,233.968673706055,0.2420649304986,5.09682348215156E-7,2.3860491994035E-7,1,2.99776006220938,40.0298881530762,1.99990888100698,21.5799994766712,6.80026186110999E-6,-8.60417720099123E-6,0.25,-9.38788191885084E-7,5.11448365286906E-7,-9.40036708962916E-7,234.193237304687,234.193237304687,0.229961678385735,0.254168182611465,52.9865973186595,20.5029125924744,2.53390288352966,0,0,0,120,216.346466064453,6,4,3,2.24624633789062,47.4095802307129,,,,,,,,,,,,,,,,
,3984747950.6815,233.559501647949,0.248116545379162,5.76331271536798E-7,2.66180944394577E-7,1,2.99776006220938,40.0298881530762,1.99984770679685,21.5799994766712,7.10916954424424E-6,-6.3779878509642E-6,0.25,-7.30276234447809E-7,5.78039440947425E-7,-7.31093461288887E-7,233.744110107422,233.744110107422,0.229961678385735,0.266271412372589,53.1929472477364,20.5018432691104,2.5267972946167,0,0,0,120,215.999374389648,6,4,3,2.23220825195313,47.4095802307129,,,,,,,,,,,,,,,,
,3984747953.762,233.199180603027,0.229961678385735,8.8604583767227E-7,2.46018013912278E-7,1,2.99776006220938,40.0298881530762,1.99994860224278,21.5799994766712,9.82824166360755E-6,-3.44142481670176E-6,0.25,-4.93590596645208E-7,8.88117037615638E-7,-4.93700867034181E-7,233.374893188477,233.374893188477,0.229961678385735,0.229961678385735,53.2054533040441,20.5031670683465,2.52073359489441,0,0,0,120,215.572662353516,6,4,3,2.23190307617187,47.4095802307129,,,,,,,,,,,,,,,,
,3984747956.6435,232.776817321777,0.229961678385735,8.05179066471196E-7,2.42553998458502E-7,1,2.99776006220938,40.0298881530762,1.99994643986474,21.5799994766712,9.72790714387229E-6,-7.72794122975301E-6,0.25,-9.03298758110262E-7,8.07480985092899E-7,-9.04243062734127E-7,232.957611083984,232.957611083984,0.229961678385735,0.229961678385735,53.0327134012941,20.5025138728362,2.51481819152832,0,0,0,120,215.179641723633,6,4,3,2.24517822265625,47.8983383178711,,,,,,,,,,,,,,,,
,3984747959.6645,232.422668457031,0.278374671936035,6.43001522288865E-7,2.48576056505652E-7,1,2.99776006220938,40.0298881530762,1.99991462970286,21.5799994766712,7.22936105065645E-6,-3.05755133553089E-6,0.25,-4.13565407259469E-7,6.44569399630194E-7,-4.13753514511307E-7,232.59602355957,232.59602355957,0.278374671936035,0.278374671936035,53.1538658217749,20.5031190026945,2.50828075408936,0,0,0,120,214.832794189453,6,4,3,2.24502563476562,47.4095802307129,,,,,,,,,,,,,,,,
,3984747962.7745,231.941047668457,0.272323057055473,5.32390395184821E-7,2.74336708881613E-7,1,2.99776006220938,40.0298881530762,1.99988762590857,21.5799994766712,6.37656098276443E-6,-4.78866730861906E-6,0.25,-5.65532417815453E-7,5.33898135262733E-7,-5.6610886783917E-7,232.125534057617,232.125534057617,0.254168182611465,0.290477931499481,53.0327134012941,20.502015435127,2.50251054763794,0,0,0,120,214.410140991211,6,4,3,2.2314453125,47.4095802307129,,,,,,,,,,,,,,,,
,3984747965.679,231.576499938965,0.260219797492027,7.89606486498313E-7,2.50920930382457E-7,1,2.99776006220938,40.0298881530762,1.9999303795614,21.5799994766712,9.25203566742063E-6,-5.91525831441288E-6,0.25,-7.21413932880034E-7,7.91745541117518E-7,-7.22055095084548E-7,231.756561279297,231.756561279297,0.254168182611465,0.266271412372589,53.0616336565056,20.4992257402993,2.49653267860413,0,0,0,120,213.990600585938,6,4,3,2.2314453125,47.4095802307129,,,,,,,,,,,,,,,,
,3984747968.849,231.168991088867,0.26627142727375,5.33792794260297E-7,2.29138799639655E-7,1,2.99776006220938,40.0298881530762,2.00003240554794,21.5799994766712,6.49288728567481E-6,-5.37309168110483E-6,0.25,-6.23499185520235E-7,5.353690366819E-7,-6.24193906195876E-7,231.396438598633,231.396438598633,0.254168182611465,0.278374671936035,52.8990549245056,20.5030058065776,2.49036002159119,0,0,0,120,213.676803588867,6,4,3,2.23419189453125,48.3870964050293,,,,,,,,,,,,,,,,
,3984747971.7225,230.771369934082,0.26627142727375,5.5564160443158E-7,2.6572394552424E-7,1,2.99776006220938,40.0298881530762,1.99991598508317,21.5799994766712,6.95752204027427E-6,-6.74297405218744E-6,0.25,-7.62711491566386E-7,5.57393056657523E-7,-7.63656892836864E-7,230.941543579102,230.941543579102,0.254168182611465,0.278374671936035,53.0186440879479,20.5030570814133,2.48475098609924,0,0,0,120,213.260803222656,6,4,3,2.23281860351562,47.4095802307129,,,,,,,,,,,,,,,,
,3984747974.873,230.387741088867,0.284426301717758,7.85889178653854E-7,2.65203902805849E-7,1,2.99776006220938,40.0298881530762,1.99983733817693,21.5799994766712,9.09797118306138E-6,-5.2495372104387E-6,0.25,-6.54978329690552E-7,7.87989997888967E-7,-6.55514520594327E-7,230.601196289062,230.601196289062,0.278374671936035,0.290477931499481,52.9709647482748,20.5006489668524,2.47770810127258,0,0,0,120,212.846954345703,6,4,3,2.24380493164062,46.9208221435547,,,,,,,,,,,,,,,,
,3984747977.8995,229.957206726074,0.284426286816597,6.52769546461435E-7,2.41832897625307E-7,1,2.99776006220938,40.0298881530762,1.99981539344941,21.5799994766712,7.82671855703593E-6,-5.91850520685709E-6,0.25,-6.98054012188968E-7,6.54664027022249E-7,-6.98800794028873E-7,230.094833374023,230.094833374023,0.266271412372589,0.302581161260605,53.3469280660249,20.5024683918815,2.47316646575928,0,0,0,120,212.460174560547,6,4,3,2.24563598632813,47.4095802307129,,,,,,,,,,,,,,,,
,3984747980.759,229.559776306152,0.266271412372589,5.0552785158196E-7,2.64431844614258E-7,1,2.99776006220938,40.0298881530762,1.99987786449563,21.5799994766712,5.99335122955281E-6,-4.1898717639956E-6,0.25,-5.01673442272995E-7,5.06965805704104E-7,-5.02181274675443E-7,229.72705078125,229.72705078125,0.266271412372589,0.266271412372589,52.9420444930633,20.500809182436,2.46768045425415,0,0,0,120,212.119659423828,6,4,3,2.23175048828125,46.9208221435547,,,,,,,,,,,,,,,,
,3984747983.6415,229.186698913574,0.278374671936035,7.1696475753027E-7,2.73541606194837E-7,1,2.99776006220938,40.0298881530762,1.99987284327534,21.5799994766712,8.37048802196071E-6,-5.19354938692176E-6,0.25,-6.37489026240173E-7,7.1894470430047E-7,-6.38071145065655E-7,229.392501831055,229.392501831055,0.266271412372589,0.290477931499481,53.0483459716787,20.5028720615383,2.46238613128662,0,0,0,120,211.733428955078,6,4,3,2.2332763671875,47.8983383178711,,,,,,,,,,,,,,,,
,3984747986.7695,228.804862976074,0.223910056054592,4.18663626529787E-7,2.62459699686147E-7,1,2.99776006220938,40.0298881530762,1.99991668736041,21.5799994766712,5.14310838634662E-6,-4.50596623044485E-6,0.25,-5.17860246749213E-7,4.19958711234485E-7,-5.18487990224015E-7,228.980895996094,228.980895996094,0.21785843372345,0.229961678385735,53.0506908572364,20.5020577914873,2.45634579658508,0,0,0,120,211.392471313477,6,4,3,2.23297119140625,47.4095802307129,,,,,,,,,,,,,,,,
,3984747989.6745,228.408317565918,0.229961685836315,6.16452775942303E-7,2.61157320330617E-7,1,2.99776006220938,40.0298881530762,1.99989244388153,21.5799994766712,7.06058974852796E-6,-3.67634253428134E-6,0.25,-4.70112725164951E-7,6.18098263951185E-7,-4.7046900551058E-7,228.628829956055,228.628829956055,0.21785843372345,0.242064937949181,53.1351067373133,20.5023065674654,2.45109272003174,0,0,0,120,210.976470947266,6,4,3,2.24594116210938,47.4095802307129,,,,,,,,,,,,,,,,
,3984747992.641,227.973052978516,0.242064937949181,7.27190238478584E-7,2.50387358434169E-7,1,2.99776006220938,40.0298881530762,1.99982695381238,21.5900000184774,8.8115925538447E-6,-7.12479870462641E-6,0.25,-8.3014501600523E-7,7.29395599358235E-7,-8.31115385412053E-7,228.187805175781,228.187805175781,0.242064937949181,0.242064937949181,52.9803442905056,20.5033053602312,2.44619512557983,0,0,0,120,210.588073730469,6,4,3,2.24685668945313,47.4095802307129,,,,,,,,,,,,,,,,
,3984747995.6375,227.598007202148,0.260219804942608,5.38982741580988E-7,2.69612950464322E-7,1,2.99776006220938,40.0298881530762,1.99991298103604,21.5799994766712,6.78873125111254E-6,-6.76726829593797E-6,0.25,-7.62182362491685E-7,5.40759862512815E-7,-7.63198851661749E-7,227.75830078125,227.75830078125,0.242064937949181,0.278374671936035,53.0788294839287,20.5049524937145,2.43997478485107,0,0,0,120,210.2490234375,6,4,3,2.24716186523438,45.4545478820801,,,,,,,,,,,,,,,,
,3984747998.6515,227.233299255371,0.260219804942608,5.66836840135859E-7,2.62091990575889E-7,1,2.99776006220938,40.0298881530762,1.99990124197148,21.5799994766712,7.30940343944163E-6,-8.09751608172058E-6,0.25,-8.98479667766226E-7,5.68802677722815E-7,-8.99749151730065E-7,227.437713623047,227.437713623047,0.242064937949181,0.278374671936035,53.0436562005633,20.5040044423062,2.43487334251404,0,0,0,120,209.836029052734,6,4,3,2.2320556640625,47.8983383178711,,,,,,,,,,,,,,,,
,3984748001.7075,226.765617370605,0.236013308167458,7.86406393301741E-7,2.62974513941834E-7,1,2.99776006220938,40.0298881530762,1.99977634418758,21.5799994766712,9.51591801235332E-6,-7.62795324786145E-6,0.25,-8.90130684796509E-7,7.88815137473784E-7,-8.91189208992549E-7,226.93830871582,226.93830871582,0.21785843372345,0.254168182611465,53.1749697917941,20.5021483440256,2.42995738983154,0,0,0,120,209.455123901367,6,4,3,2.23281860351562,47.4095802307129,,,,,,,,,,,,,,,,
,3984748004.632,226.383239746094,0.272323057055473,5.39022083261946E-7,2.63419807292613E-7,1,2.99776006220938,40.0298881530762,1.99991145524012,21.5799994766712,6.6837200669437E-6,-6.15720493052219E-6,0.25,-7.01877728224237E-7,5.40765278634913E-7,-7.02793935861121E-7,226.592926025391,226.592926025391,0.254168182611465,0.290477931499481,52.9498607782556,20.5042213587226,2.42439770698547,0,0,0,120,209.045211791992,6,4,3,2.24639892578125,47.8983383178711,,,,,,,,,,,,,,,,
,3984748007.766,226.010314941406,0.260219797492027,7.66048721777426E-7,2.65469903853296E-7,1,2.99776006220938,40.0298881530762,1.99983782758115,21.5799994766712,8.51566501532067E-6,-3.07457125517579E-6,0.25,-4.36537390171378E-7,7.68011974437859E-7,-4.36708809947072E-7,226.173553466797,226.173553466797,0.254168182611465,0.266271412372589,53.2077981896018,20.5022955061025,2.41946244239807,0,0,0,120,208.711547851562,6,4,3,2.23251342773438,46.4320640563965,,,,,,,,,,,,,,,,
,3984748010.707,225.619300842285,0.272323042154312,7.12067111407583E-7,2.81367040626905E-7,1,2.99776006220938,40.0298881530762,1.99983552418818,21.5799994766712,8.02484594932599E-6,-3.48837008078273E-6,0.25,-4.68085210732309E-7,7.13958567227387E-7,-4.68374599956152E-7,225.847076416016,225.847076416016,0.266271412372589,0.278374671936035,52.8670081552171,20.5051807648316,2.41451239585876,0,0,0,120,208.332077026367,6,4,3,2.247314453125,46.9208221435547,,,,,,,,,,,,,,,,
,3984748013.63,225.209838867187,0.266271412372589,1.03610778589093E-6,2.88841645672294E-7,1,2.99776006220938,40.0298881530762,1.99987461662451,21.5799994766712,1.21789556203507E-5,-7.97398911029265E-6,0.25,-9.67514062921822E-7,1.03914128661209E-6,-9.6852828819988E-7,225.391525268555,225.391525268555,0.266271412372589,0.266271412372589,53.0717948272556,20.5050262634295,2.40833687782288,0,0,0,120,207.923049926758,6,4,3,2.2344970703125,47.8983383178711,,,,,,,,,,,,,,,,
,3984748016.824,224.770774841309,0.254168175160885,4.97339251880979E-7,2.86681535751275E-7,1,2.99776006220938,40.0298881530762,1.99984724161364,21.5799994766712,5.47929915907584E-6,-1.71020638226452E-6,0.25,-2.55153016623845E-7,4.9860557215376E-7,-2.55212277519052E-7,224.946762084961,224.946762084961,0.242064937949181,0.266271412372589,53.137451622871,20.5026267416025,2.40286350250244,0,0,0,120,207.587265014648,6,4,3,2.24517822265625,47.4095802307129,,,,,,,,,,,,,,,,
,3984748019.6065,224.40877532959,0.254168175160885,6.08427307786048E-7,2.8409700648201E-7,1,2.99776006220938,40.0298881530762,1.9999030988349,21.5799994766712,7.12652335276951E-6,-4.53529675485124E-6,0.25,-5.53584610118266E-7,6.10210287338235E-7,-5.5415968872772E-7,224.594787597656,224.594787597656,0.242064937949181,0.266271412372589,52.9201588945248,20.501601736872,2.39766263961792,0,0,0,120,207.20915222168,6,4,3,2.24639892578125,49.8533744812012,,,,,,,,,,,,,,,,
,3984748022.945,224.014465332031,0.278374671936035,6.38035137618773E-7,2.99688260821666E-7,1,2.99776006220938,40.0298881530762,1.99987194124418,21.5799994766712,7.78727202536574E-6,-6.56888084164896E-6,0.25,-7.59691544082054E-7,6.40081842369207E-7,-7.6067287210677E-7,224.222763061523,224.222763061523,0.266271412372589,0.290477931499481,53.2781447563326,20.502081366952,2.39120554924011,0,0,0,120,206.773498535156,6,4,3,2.24945068359375,46.4320640563965,,,,,,,,,,,,,,,,
,3984748026.053,223.580383300781,0.260219797492027,7.17654778704538E-7,2.95115303564747E-7,1,2.99776006220938,40.0298881530762,1.99988505182478,21.5799994766712,8.28359962154817E-6,-4.64253553523625E-6,0.25,-5.83096603267057E-7,7.1971040683066E-7,-5.8363988760719E-7,223.71565246582,223.71565246582,0.254168182611465,0.266271412372589,53.1820044484672,20.5039536550623,2.38655519485474,0,0,0,120,206.466598510742,6,4,3,2.23281860351562,47.4095802307129,,,,,,,,,,,,,,,,
,3984748028.7955,223.2646484375,0.296529546380043,6.64304032700924E-7,3.05549142967516E-7,1,2.99776006220938,40.0298881530762,1.99982917574419,21.5799994766712,7.72316584589275E-6,-4.61779855829189E-6,0.25,-5.7142166032985E-7,6.66243327648597E-7,-5.71994670454014E-7,223.445114135742,223.445114135742,0.290477931499481,0.302581161260605,53.0452194576018,20.5017008588347,2.38133025169373,0,0,0,120,206.088134765625,6,4,3,2.23297119140625,47.8983383178711,,,,,,,,,,,,,,,,
,3984748031.615,222.881225585938,0.290477931499481,6.03174284861864E-7,2.95892951353586E-7,1,2.99776006220938,40.0298881530762,1.99985386645036,21.5799994766712,7.15921488157292E-6,-5.03927356141025E-6,0.25,-6.02478766623411E-7,6.05021732338911E-7,-6.03180011360445E-7,223.084182739258,223.084182739258,0.290477931499481,0.290477931499481,53.3008119833903,20.5016423688599,2.37523460388184,0,0,0,120,205.754776000977,6,4,3,2.23922729492187,47.8983383178711,,,,,,,,,,,,,,,,
,3984748034.6295,222.468284606934,0.296529546380043,5.60214659431307E-7,2.9972839455069E-7,1,2.99776006220938,40.0298881530762,1.99973459623162,21.5799994766712,7.06072795979514E-6,-7.05724881869697E-6,0.25,-7.94501015725729E-7,5.62161454854334E-7,-7.95656617922882E-7,222.678268432617,222.678268432617,0.290477931499481,0.302581161260605,53.1311985947172,20.5017970292359,2.3697624206543,0,0,0,120,205.348083496094,6,4,3,2.24563598632813,47.4095802307129,,,,,,,,,,,,,,,,
,3984748037.6125,222.08504486084,0.296529546380043,3.88564896776538E-7,3.38881978827676E-7,1,2.99776006220938,40.0298881530762,1.99995367580506,21.5799994766712,5.1898922044777E-6,-6.58140814993634E-6,0.25,-7.1767104266596E-7,3.90079136706156E-7,-7.18833231025116E-7,222.25830078125,222.25830078125,0.290477931499481,0.302581161260605,53.0577255139095,20.5055447133112,2.36533451080322,0,0,0,120,204.970260620117,6,4,3,2.2320556640625,47.4095802307129,,,,,,,,,,,,,,,,
,3984748040.5875,221.703033447266,0.211806818842888,7.67095825733755E-7,3.0032118300724E-7,1,2.99776006220938,40.0298881530762,1.99983979093527,21.5799994766712,9.16044030363163E-6,-6.72838685615554E-6,0.25,-7.97786955279133E-7,7.69504284109832E-7,-7.9876584428486E-7,221.91178894043,221.91178894043,0.133135706186295,0.290477931499481,52.9764361479095,20.5030602591621,2.35952639579773,0,0,0,120,204.568313598633,6,4,3,2.23342895507813,47.8983383178711,,,,,,,,,,,,,,,,
,3984748043.71,221.276321411133,0.102877594530582,7.07952312569631E-7,3.25959324700889E-7,1,2.99776006220938,40.0298881530762,1.99987123052854,21.5799994766712,8.78735473450328E-6,-8.13211677977664E-6,0.25,-9.26246478885785E-7,7.10366723070773E-7,-9.2756645550879E-7,221.494277954102,221.494277954102,0.09682597219944,0.108929216861725,53.0936804257941,20.5033433032701,2.35460948944092,0,0,0,120,204.240783691406,6,4,3,2.2454833984375,46.4320640563965,,,,,,,,,,,,,,,,
,3984748046.6145,220.887504577637,0.102877594530582,6.10094220684347E-7,3.08622899075757E-7,1,2.99776006220938,40.0298881530762,1.99982766096261,21.5799994766712,6.93893357963399E-6,-3.34920876072751E-6,0.25,-4.36647963989268E-7,6.11835759616157E-7,-4.37008767613395E-7,221.058364868164,221.058364868164,0.09682597219944,0.108929216861725,52.9787810334671,20.5025794488517,2.34912991523743,0,0,0,120,203.837707519531,6,4,3,2.23312377929687,47.4095802307129,,,,,,,,,,,,,,,,
,3984748049.7755,220.533050537109,0.127084087580442,8.14701149336396E-7,3.54231940881355E-7,1,2.99776006220938,40.0298881530762,1.99978546608266,21.5799994766712,9.71098692217379E-6,-7.04178534218067E-6,0.25,-8.37005746084174E-7,8.17279725158627E-7,-8.38044266172025E-7,220.716644287109,220.716644287109,0.12103246897459,0.133135706186295,53.360997379371,20.5013942622884,2.34448909759521,0,0,0,120,203.537170410156,6,4,3,2.24578857421875,47.4095802307129,,,,,,,,,,,,,,,,
,3984748052.7175,220.107940673828,0.114980842918158,9.54837394316125E-7,3.18406839130434E-7,1,2.99776006220938,40.0298881530762,1.99978581078352,21.5799994766712,1.09590394513708E-5,-5.81397571206743E-6,0.25,-7.39937372909157E-7,9.57640113189672E-7,-7.40635973542856E-7,220.269332885742,220.269332885742,0.108929216861725,0.12103246897459,52.5934381734863,20.5032247250118,2.33846139907837,0,0,0,120,203.133941650391,6,4,3,2.24365234375,47.4095802307129,,,,,,,,,,,,,,,,
,3984748055.7795,219.72762298584,0.114980839192867,7.05090907091006E-7,3.51184805708272E-7,1,2.99776006220938,40.0298881530762,1.99973105442634,21.5799994766712,8.4614129374724E-6,-6.42315778717881E-6,0.25,-7.56892063818536E-7,7.07372121523802E-7,-7.57874724780136E-7,219.866333007813,219.866333007813,0.09682597219944,0.133135706186295,52.8568469844671,20.4998676888343,2.3338315486908,0,0,0,120,202.733444213867,6,4,3,2.24716186523438,46.4320640563965,,,,,,,,,,,,,,,,
,3984748058.767,219.306411743164,0.127084087580442,3.00501744443602E-7,3.54446962676831E-7,1,2.99776006220938,40.0298881530762,1.99976921133306,21.5799994766712,4.37317327322215E-6,-7.16508350575834E-6,0.25,-7.60113642893627E-7,3.01901747919948E-7,-7.61502052273802E-7,219.478759765625,219.478759765625,0.12103246897459,0.133135706186295,52.8349613859287,20.5031035611934,2.32881236076355,0,0,0,120,202.432800292969,6,4,3,2.24319458007813,47.4095802307129,,,,,,,,,,,,,,,,
,3984748061.6465,218.937599182129,0.108929216861725,4.84591427562401E-7,3.64883976198439E-7,1,2.99776006220938,40.0298881530762,1.99982593768308,21.5799994766712,6.24587720750092E-6,-6.8981208915164E-6,0.25,-7.65594861569042E-7,4.86409720627294E-7,-7.66823614428236E-7,219.134063720703,219.134063720703,0.108929216861725,0.108929216861725,52.8756060689287,20.5036663000498,2.32390022277832,0,0,0,120,202.029815673828,6,4,3,2.2467041015625,47.8983383178711,,,,,,,,,,,,,,,,
,3984748064.568,218.535972595215,0.133135713636875,7.75168062533276E-7,3.62319743473259E-7,1,2.99776006220938,40.0298881530762,1.9998474950704,21.5799994766712,8.74314194288995E-6,-3.8286768115351E-6,0.25,-5.12605381456678E-7,7.7739504407026E-7,-5.12994493305154E-7,218.741134643555,218.741134643555,0.108929216861725,0.157342210412025,53.0342766583325,20.5054153153154,2.31960296630859,0,0,0,120,201.655426025391,6,4,3,2.23220825195313,46.9208221435547,,,,,,,,,,,,,,,,
,3984748067.599,218.153266906738,0.114980839192867,4.04917307711176E-7,3.83366609802402E-7,1,2.99776006220938,40.0298881530762,1.99978635952174,21.5799994766712,5.20842889080026E-6,-5.70295474435861E-6,0.25,-6.33691676796697E-7,4.06441886875315E-7,-6.3471642495149E-7,218.330810546875,218.330810546875,0.09682597219944,0.133135706186295,52.910779352294,20.5037348198135,2.31449794769287,0,0,0,120,201.2529296875,6,4,3,2.24624633789062,47.8983383178711,,,,,,,,,,,,,,,,
,3984748070.7145,217.801948547363,0.102877594530582,5.47714141229415E-7,3.78020577342985E-7,1,2.99776006220938,40.0298881530762,1.99978465972453,21.5799994766712,6.88294410677786E-6,-6.77696709927382E-6,0.25,-7.64553753197734E-7,5.49692655124572E-7,-7.65738473348167E-7,217.975723266602,217.975723266602,0.09682597219944,0.108929216861725,53.0538173713133,20.5032242948589,2.30949902534485,0,0,0,120,200.852615356445,6,4,3,2.24700927734375,47.4095802307129,,,,,,,,,,,,,,,,
,3984748073.855,217.392448425293,0.133135706186295,5.54103060425302E-7,3.69579561569743E-7,1,2.99776006220938,40.0298881530762,1.99974204548071,21.5799994766712,6.87066606451809E-6,-6.32185819505764E-6,0.25,-7.20695466764941E-7,5.5606071602785E-7,-7.21781833716913E-7,217.547653198242,217.547653198242,0.133135706186295,0.133135706186295,53.0334950298133,20.5029041621133,2.30511832237244,0,0,0,120,200.553039550781,6,4,3,2.24517822265625,47.8983383178711,,,,,,,,,,,,,,,,
,3984748076.6125,217.03343963623,0.127084087580442,7.99319098504519E-7,3.68006758718189E-7,1,2.99776006220938,40.0298881530762,1.99968422780011,21.5799994766712,9.41687615500738E-6,-6.2663674349911E-6,0.25,-7.57702040816967E-7,8.0187620612166E-7,-7.58637599362295E-7,217.237243652344,217.237243652344,0.12103246897459,0.133135706186295,53.0327134012941,20.501594578569,2.30060529708862,0,0,0,120,200.154663085938,6,4,3,2.232666015625,47.4095802307129,,,,,,,,,,,,,,,,
,3984748079.7705,216.600151062012,0.127084091305733,5.56924251572519E-7,3.99675228794305E-7,1,2.99776006220938,40.0298881530762,1.99983186879768,21.5799994766712,6.98317583719705E-6,-6.79927948401654E-6,0.25,-7.68322241601945E-7,5.58949882136639E-7,-7.69527057385339E-7,216.776657104492,216.776657104492,0.108929216861725,0.145238965749741,53.1601188499287,20.5058562330469,2.29618120193481,0,0,0,120,199.829452514648,6,4,3,2.22915649414062,47.4095802307129,,,,,,,,,,,,,,,,
